09:57:53 | 200 |            0s | 127.0.0.1 | GET | /ping | -
10:33:49 | 200 |      8.4781ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |       8.769ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      9.4297ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     10.0264ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     10.0264ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.4786ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      3.3322ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     12.7619ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     16.6141ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      9.6402ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      2.4626ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     10.7462ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     14.4606ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     10.0997ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     11.2218ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      9.9015ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     17.0859ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     10.7201ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     10.2781ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     18.1343ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     12.0718ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     12.1336ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     14.4539ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      6.5544ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |       2.176ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      9.3504ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      4.9962ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      10.323ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     13.7047ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     12.6067ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      8.4309ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      13.717ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     12.1103ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     17.5894ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     17.5894ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      13.407ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.6073ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.9231ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     11.3121ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      6.7408ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      6.1642ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     15.8627ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     25.6223ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      8.0329ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     10.0333ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     13.7558ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     16.1666ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      4.1408ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      5.8486ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     17.8744ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |       9.971ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     10.6621ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     13.2036ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     24.0839ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     15.3399ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     15.4311ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      6.4565ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      3.6524ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      4.2824ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      8.7893ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      3.5069ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      5.1217ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     24.4395ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      6.6405ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      4.8965ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      8.1364ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     22.8184ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      30.825ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     11.5072ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     31.2274ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      32.202ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     33.4182ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     33.4182ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     34.0193ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     40.3975ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     36.5555ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     39.1087ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     45.8856ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     25.6767ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     47.3838ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     35.1789ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     31.1593ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     40.2377ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     53.0785ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     34.4016ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     42.5083ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     41.5833ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     35.0588ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     35.6731ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     50.7931ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     51.3042ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     51.3769ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     50.3127ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     58.8877ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     51.8535ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     70.2473ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     40.6385ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      40.331ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     43.0059ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     40.3081ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     30.7121ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     41.8984ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     43.1299ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     43.2148ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     40.2543ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     38.2507ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     37.8488ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     38.4218ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     39.9069ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     44.4371ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     43.8374ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     43.8374ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     46.3512ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     48.9073ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     50.0581ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     51.1872ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     53.0797ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     53.6346ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     54.1796ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     54.7609ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     53.8504ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     55.5532ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     56.0678ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      57.334ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     60.6954ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     53.6103ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     60.6833ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     59.2515ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     58.6884ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      58.454ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     64.7245ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     56.8506ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     56.8506ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     42.3476ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     28.5522ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     56.8531ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     44.0108ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     30.4583ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      45.178ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      3.0629ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     31.1875ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     26.9595ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     46.2336ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     46.2336ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     36.0824ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     51.0013ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     37.2583ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     25.6603ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     17.0573ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     38.1463ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     18.9455ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      6.2432ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      6.6876ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      8.5128ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      8.5111ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      9.6177ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      9.6177ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      4.5474ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      4.5474ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.0092ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      2.0006ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      2.9926ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      2.9926ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.1512ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      2.6474ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      6.7912ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |       4.659ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      6.3376ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      3.5408ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      4.5334ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      5.8369ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      5.8369ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      3.1839ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      9.0208ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      5.5372ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      4.9942ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      3.7046ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      5.6951ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      5.8288ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |       1.625ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |       1.625ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      2.3732ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.8929ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.8929ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |       526.8µs | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.5256ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      4.0867ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.0563ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.0563ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |       533.3µs | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |       533.3µs | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.0706ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.7144ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      3.2357ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |       4.335ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      6.7081ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |        5.11ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      8.9324ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     10.0328ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     10.0328ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     10.5411ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.6391ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      2.1807ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |       4.405ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      3.9306ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      4.4761ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      5.5013ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      12.745ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      6.5921ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     12.7669ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      4.9081ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     13.8405ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      4.0759ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      4.6177ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      6.8181ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.6157ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.1383ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |       537.3µs | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.0741ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.0741ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.6143ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      1.6328ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      2.1701ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      2.7284ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      2.7284ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      3.3236ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      4.1285ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      4.6508ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      7.8276ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      7.8276ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      7.8276ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      9.4452ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     12.0152ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     12.7685ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     13.8426ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     15.0844ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      6.9289ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      8.9057ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      7.7411ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      9.5577ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      9.5577ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     10.1074ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     10.1074ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      9.4485ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      9.4485ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     10.0366ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      7.9827ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |       7.296ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     15.0613ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     11.6327ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     10.4913ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      9.2954ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     12.8347ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     18.2759ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     14.1287ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     11.1378ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     11.6492ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     12.5956ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     13.7601ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     14.3134ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      9.7255ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      3.0221ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      8.5972ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     11.9964ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     14.7022ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     10.9597ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     19.9608ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     19.9608ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     18.7165ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      24.693ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     19.0906ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      23.736ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     25.2569ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     18.5491ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     26.3085ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     29.0159ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     24.5949ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     24.5949ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      25.115ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     26.9864ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     28.0041ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     28.0041ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     28.9894ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      38.243ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     33.6781ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     34.6958ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     40.6521ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     29.8066ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     40.5551ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     32.7937ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     39.5374ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     37.0518ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     36.6597ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     37.0438ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     37.6506ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     37.9096ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     39.0371ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     53.8886ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      39.378ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     38.7507ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     39.4745ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     39.4726ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     39.5279ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     40.1023ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     39.8885ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     40.6091ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     40.6091ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     41.6929ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     41.7402ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     42.5149ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     38.4513ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     37.9375ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     28.7469ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     30.1003ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     33.2508ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     30.3367ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     37.9802ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     30.3367ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     38.5356ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     30.8921ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     43.1776ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     36.6207ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     41.9033ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |     31.6063ms | 127.0.0.1 | POST | /api/placement/11 | -
10:33:49 | 200 |      35.597ms | 127.0.0.1 | POST | /api/placement/11 | -
